116.43667	39.94039
116.43667	39.94039
116.43667	39.94039
116.43479	39.93681
116.43575	39.93657
116.43519	39.94026
116.43705	39.93998
116.43566	39.93839
116.43566	39.93839
116.43566	39.93839
116.43566	39.93839
116.43566	39.93839
116.43566	39.93839
116.43519	39.94026
116.43519	39.94026
116.43519	39.94026
116.43519	39.94026
116.43519	39.94026
116.43519	39.94026
116.43519	39.94026
116.43667	39.94039
116.43519	39.94026
116.43519	39.94026
116.43566	39.93839
116.43566	39.93839
116.43566	39.93839
116.43566	39.93839
116.43566	39.93839
116.43566	39.93839
116.43566	39.93839
116.43566	39.93839
116.43519	39.94026
116.43519	39.94026
116.43519	39.94026
116.4353	39.93896
116.43519	39.94026
116.43519	39.94026
116.43519	39.94026
116.43667	39.94039
116.43631	39.93472
116.43531	39.93427
116.44196	39.9344
116.43912	39.93449
116.43912	39.93449
116.43912	39.93449
116.43912	39.93449
116.43912	39.93449
116.44118	39.93667
116.43983	39.94155
116.43833	39.93721
116.44275	39.93665
116.44118	39.93667
116.44181	39.93694
116.44211	39.93686
116.44211	39.93686
116.44118	39.93667
116.43896	39.93832
116.44118	39.93667
116.44118	39.93667
116.44275	39.93665
116.44275	39.93665
116.43854	39.93694
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44145	39.93695
116.44145	39.93695
116.44118	39.93667
116.44181	39.93694
116.44181	39.93694
116.44181	39.93694
116.44181	39.93694
116.44181	39.93694
116.44181	39.93694
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.43983	39.94155
116.43983	39.94155
116.43519	39.94026
116.43519	39.94026
116.43519	39.94026
116.43531	39.93427
116.43531	39.93427
116.43531	39.93427
116.43519	39.94026
116.43531	39.93427
116.43667	39.94039
116.43531	39.93427
116.43531	39.93427
116.43531	39.93427
116.4367	39.93651
116.43912	39.93449
116.44118	39.93667
116.44439	39.93953
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44118	39.93667
116.44439	39.93953
116.43575	39.93657
116.43667	39.94039
116.43575	39.93657
116.43575	39.93657
116.43575	39.93657
116.43566	39.93839
116.43519	39.94026
116.43519	39.94026
116.43531	39.93427
116.43531	39.93427
116.43531	39.93427
116.43531	39.93427
116.43667	39.94039
116.43667	39.94039
116.43667	39.94039
116.43667	39.94039
116.43519	39.94026
116.43519	39.94026
116.43519	39.94026
116.43566	39.93839
116.43566	39.93839
116.43971	39.94086
116.43827	39.93721
116.44118	39.93667
116.43531	39.93427
116.43566	39.93839
116.43566	39.93839
116.43566	39.93839
116.43566	39.93839
116.43566	39.93839
116.43566	39.93839
116.43566	39.93839
116.43983	39.94155
116.43705	39.93998
116.44022	39.93439
116.43479	39.93681
116.43479	39.93681
116.43667	39.94039
116.43667	39.94039
116.43575	39.93657
116.43479	39.93681
116.43479	39.93681
116.43714	39.93722
116.43662	39.93781
116.44246	39.93664
116.4384	39.93728
116.44145	39.93695
116.44183	39.9366
116.43968	39.93435
116.43519	39.94026
116.43935	39.93901
116.44067	39.94047
116.4389	39.9388
116.4389	39.9388
116.43519	39.94026
116.43667	39.94039
116.43591	39.94036
116.43667	39.94039
116.44275	39.93665
116.4389	39.9388
116.44064	39.93901
116.4358	39.93989
116.43934	39.93813
116.43688	39.94011
116.43658	39.93868
116.44034	39.9368
116.43895	39.93761
116.43662	39.93781
116.43907	39.93672
116.43971	39.94086
116.43578	39.94141
116.43511	39.93521
116.43531	39.93427
116.43519	39.9369
116.43591	39.94036
116.43515	39.93665
116.43688	39.94011
116.43704	39.94032
116.44181	39.93694
116.43748	39.94028
116.43519	39.9369
116.43566	39.93839
116.43674	39.93497
116.43566	39.93839
116.43575	39.93657
116.43671	39.94027
116.44183	39.93668
116.44183	39.9366
116.43479	39.93681
116.44211	39.93686
116.44118	39.93667
116.43519	39.94026
116.43566	39.93839
116.4389	39.9388
116.43531	39.93427
116.44118	39.93667
116.44145	39.93695
116.43515	39.93662
116.44275	39.93665
116.4389	39.93989
116.43704	39.94032
116.44355	39.94009
116.44195	39.93556
116.43854	39.93694
116.43532	39.93887
116.43912	39.93449
116.44004	39.93446
116.44022	39.93439
116.44022	39.93439
116.44022	39.93439
116.44273	39.9408
116.43895	39.93846
116.43749	39.93637
116.44273	39.9408
116.4405	39.94084
116.43983	39.94155
116.43826	39.93787
116.43826	39.93787
116.43826	39.93787
116.43826	39.93787
116.43826	39.93787
116.43826	39.93787
116.43826	39.93787
116.44312	39.93663
116.43998	39.93584
116.44093	39.93667
116.43906	39.93713
116.44436	39.93983
116.43475	39.93779
116.44322	39.93858
116.43655	39.93919
116.43504	39.93977
116.43562	39.93974
116.44368	39.93536
116.43673	39.9353
116.43935	39.93909
116.43625	39.94001
116.43891	39.93953
116.44201	39.93914
116.44187	39.94146
116.43671	39.93625
116.43923	39.93988
