起点,终点,ori_x,ori_y,end_x,end_y,ridership
万年场街道,二仙桥街道,104.12474778803707,30.65330128909081,104.13109687239829,30.684445028224047,1
万年场街道,人民北路街,104.12474778803707,30.65330128909081,104.06130032345499,30.683927523404815,1
万年场街道,圣灯街道,104.12474778803707,30.65330128909081,104.14542488329225,30.680478343745712,1
万年场街道,新鸿路街道,104.12474778803707,30.65330128909081,104.10631147787416,30.66166955600947,1
万年场街道,望江路街道,104.12474778803707,30.65330128909081,104.07168516212226,30.635064980004078,1
万年场街道,犀浦镇,104.12474778803707,30.65330128909081,103.96853991910166,30.757672802984413,3
万年场街道,西安路街道,104.12474778803707,30.65330128909081,104.03973997587613,30.67520176315635,1
万年场街道,青龙街道,104.12474778803707,30.65330128909081,104.12065709938953,30.720884772946164,1
万年场街道,驷马桥街道,104.12474778803707,30.65330128909081,104.08421894300206,30.68468469689687,1
三河街道,书院街街道,104.15149724634394,30.76956322359214,104.0863687508597,30.6639549159326,1
三河街道,保和街道,104.15149724634394,30.76956322359214,104.14239485744424,30.636686225565303,1
三河街道,猛追湾街道,104.15149724634394,30.76956322359214,104.09338649423138,30.664809688800787,1
三河街道,荷花池街道,104.15149724634394,30.76956322359214,104.06914504518326,30.692033790146894,1
三河街道,青龙街道,104.15149724634394,30.76956322359214,104.12065709938953,30.720884772946164,1
东光街道,万年场街道,104.0937010533027,30.61922927889487,104.12474778803707,30.65330128909081,1
东光街道,凤凰山街道,104.0937010533027,30.61922927889487,104.08164895300247,30.732693074957094,1
东光街道,桃蹊路街道,104.0937010533027,30.61922927889487,104.10824686426022,30.685481416810507,3
东升街道,书院街街道,103.93014169911959,30.578649488084718,104.0863687508597,30.6639549159326,1
东升街道,双水碾街道,103.93014169911959,30.578649488084718,104.07961944282927,30.707143301075934,1
东升街道,太升路街道,103.93014169911959,30.578649488084718,104.07755155641463,30.670156189942755,1
东升街道,抚琴街道,103.93014169911959,30.578649488084718,104.04374900767523,30.689325320109745,1
东升街道,新华西路街,103.93014169911959,30.578649488084718,104.0608881713822,30.678169811235552,2
东升街道,春熙路街道,103.93014169911959,30.578649488084718,104.07704974759851,30.661839708658544,1
东升街道,汪家拐街道,103.93014169911959,30.578649488084718,104.05254456486169,30.657723310613694,3
东升街道,西安路街道,103.93014169911959,30.578649488084718,104.03973997587613,30.67520176315635,1
东升街道,驷马桥街道,103.93014169911959,30.578649488084718,104.08421894300206,30.68468469689687,1
东坡街道,三河街道,103.99579685281346,30.668022211089752,104.15149724634394,30.76956322359214,2
东坡街道,九里堤街道,103.99579685281346,30.668022211089752,104.04274989758682,30.71336015274653,1
东坡街道,人民北路街,103.99579685281346,30.668022211089752,104.06130032345499,30.683927523404815,2
东坡街道,大丰街道,103.99579685281346,30.668022211089752,104.05669390099663,30.76685804349305,1
东坡街道,春熙路街道,103.99579685281346,30.668022211089752,104.07704974759851,30.661839708658544,1
东坡街道,汪家拐街道,103.99579685281346,30.668022211089752,104.05254456486169,30.657723310613694,2
东坡街道,跳伞塔街道,103.99579685281346,30.668022211089752,104.08192656084438,30.633251754590415,1
东坡街道,跳蹬河街道,103.99579685281346,30.668022211089752,104.12276490519686,30.669026680129928,1
东坡街道,金泉街道,103.99579685281346,30.668022211089752,103.9876260259853,30.716361170590606,1
九江镇,太升路街道,103.91659511621486,30.637162309586465,104.07755155641463,30.670156189942755,1
九江镇,抚琴街道,103.91659511621486,30.637162309586465,104.04374900767523,30.689325320109745,1
九里堤街道,万年场街道,104.04274989758682,30.71336015274653,104.12474778803707,30.65330128909081,1
九里堤街道,东坡街道,104.04274989758682,30.71336015274653,103.99579685281346,30.668022211089752,1
九里堤街道,五块石街道,104.04274989758682,30.71336015274653,104.059651892411,30.710886652968526,3
九里堤街道,双水碾街道,104.04274989758682,30.71336015274653,104.07961944282927,30.707143301075934,1
九里堤街道,圣灯街道,104.04274989758682,30.71336015274653,104.14542488329225,30.680478343745712,1
九里堤街道,大丰街道,104.04274989758682,30.71336015274653,104.05669390099663,30.76685804349305,2
九里堤街道,安靖镇,104.04274989758682,30.71336015274653,104.01232404827407,30.770868297959915,3
九里堤街道,府南街道,104.04274989758682,30.71336015274653,104.02038254346557,30.678026221105164,2
九里堤街道,成龙路街道,104.04274989758682,30.71336015274653,104.11969414238894,30.603082785529196,1
九里堤街道,抚琴街道,104.04274989758682,30.71336015274653,104.04374900767523,30.689325320109745,1
九里堤街道,晋阳街道,104.04274989758682,30.71336015274653,103.99807819875126,30.65156233827051,1
九里堤街道,桃蹊路街道,104.04274989758682,30.71336015274653,104.10824686426022,30.685481416810507,1
九里堤街道,沙河源街道,104.04274989758682,30.71336015274653,104.0505271566029,30.73442628180356,3
九里堤街道,沙河街道,104.04274989758682,30.71336015274653,104.11720269294824,30.62986902495513,1
九里堤街道,牛市口街道,104.04274989758682,30.71336015274653,104.09828021767335,30.64673261384752,1
九里堤街道,犀浦镇,104.04274989758682,30.71336015274653,103.96853991910166,30.757672802984413,2
九里堤街道,簇锦街道,104.04274989758682,30.71336015274653,103.99667070930668,30.62627087854145,1
九里堤街道,营门口街道,104.04274989758682,30.71336015274653,104.03269016216231,30.70351417259711,2
九里堤街道,西华街道,104.04274989758682,30.71336015274653,104.01528703902667,30.73186695271798,4
九里堤街道,跳伞塔街道,104.04274989758682,30.71336015274653,104.08192656084438,30.633251754590415,2
九里堤街道,金泉街道,104.04274989758682,30.71336015274653,103.9876260259853,30.716361170590606,4
书院街街道,万年场街道,104.0863687508597,30.6639549159326,104.12474778803707,30.65330128909081,2
书院街街道,九里堤街道,104.0863687508597,30.6639549159326,104.04274989758682,30.71336015274653,1
书院街街道,人民北路街,104.0863687508597,30.6639549159326,104.06130032345499,30.683927523404815,1
书院街街道,保和街道,104.0863687508597,30.6639549159326,104.14239485744424,30.636686225565303,1
书院街街道,双水碾街道,104.0863687508597,30.6639549159326,104.07961944282927,30.707143301075934,1
书院街街道,望江路街道,104.0863687508597,30.6639549159326,104.07168516212226,30.635064980004078,1
书院街街道,桃蹊路街道,104.0863687508597,30.6639549159326,104.10824686426022,30.685481416810507,1
书院街街道,狮子山街道,104.0863687508597,30.6639549159326,104.1201115153985,30.61617064631393,1
书院街街道,玉林街道,104.0863687508597,30.6639549159326,104.06161167724152,30.637337386133247,1
书院街街道,芳草街街道,104.0863687508597,30.6639549159326,104.0483788039623,30.62229041590972,1
书院街街道,苏坡街道,104.0863687508597,30.6639549159326,103.97726807521968,30.682368433064255,1
书院街街道,茶店子街道,104.0863687508597,30.6639549159326,104.02024153112227,30.697019974934264,2
书院街街道,荷花池街道,104.0863687508597,30.6639549159326,104.06914504518326,30.692033790146894,2
书院街街道,莲新街道,104.0863687508597,30.6639549159326,104.09597856368342,30.640873730770085,2
书院街街道,西安路街道,104.0863687508597,30.6639549159326,104.03973997587613,30.67520176315635,1
书院街街道,青龙街道,104.0863687508597,30.6639549159326,104.12065709938953,30.720884772946164,2
二仙桥街道,人民北路街,104.13109687239829,30.684445028224047,104.06130032345499,30.683927523404815,1
二仙桥街道,盐市口街道,104.13109687239829,30.684445028224047,104.06854394913813,30.658999094459663,1
五块石街道,三河街道,104.059651892411,30.710886652968526,104.15149724634394,30.76956322359214,1
五块石街道,东坡街道,104.059651892411,30.710886652968526,103.99579685281346,30.668022211089752,1
五块石街道,光华街道,104.059651892411,30.710886652968526,104.01593992429801,30.664644775526085,1
五块石街道,双桂路街道,104.059651892411,30.710886652968526,104.1077341648849,30.634997762418855,2
五块石街道,双水碾街道,104.059651892411,30.710886652968526,104.07961944282927,30.707143301075934,1
五块石街道,大丰街道,104.059651892411,30.710886652968526,104.05669390099663,30.76685804349305,2
五块石街道,府青路街道,104.059651892411,30.710886652968526,104.10035267124348,30.692293927826466,1
五块石街道,建设路街道,104.059651892411,30.710886652968526,104.10697562483489,30.67462887318019,2
五块石街道,新华西路街,104.059651892411,30.710886652968526,104.0608881713822,30.678169811235552,1
五块石街道,望江路街道,104.059651892411,30.710886652968526,104.07168516212226,30.635064980004078,1
五块石街道,沙河源街道,104.059651892411,30.710886652968526,104.0505271566029,30.73442628180356,2
五块石街道,犀浦镇,104.059651892411,30.710886652968526,103.96853991910166,30.757672802984413,1
五块石街道,玉林街道,104.059651892411,30.710886652968526,104.06161167724152,30.637337386133247,1
五块石街道,芳草街街道,104.059651892411,30.710886652968526,104.0483788039623,30.62229041590972,1
五块石街道,苏坡街道,104.059651892411,30.710886652968526,103.97726807521968,30.682368433064255,1
五块石街道,金泉街道,104.059651892411,30.710886652968526,103.9876260259853,30.716361170590606,2
五块石街道,青龙街道,104.059651892411,30.710886652968526,104.12065709938953,30.720884772946164,4
五块石街道,驷马桥街道,104.059651892411,30.710886652968526,104.08421894300206,30.68468469689687,1
人民北路街,书院街街道,104.06130032345499,30.683927523404815,104.0863687508597,30.6639549159326,1
人民北路街,五块石街道,104.06130032345499,30.683927523404815,104.059651892411,30.710886652968526,1
人民北路街,双桥子街道,104.06130032345499,30.683927523404815,104.10279938168559,30.652797482326527,1
人民北路街,双楠街道,104.06130032345499,30.683927523404815,104.02865896865515,30.649458723481544,1
人民北路街,抚琴街道,104.06130032345499,30.683927523404815,104.04374900767523,30.689325320109745,1
人民北路街,桃蹊路街道,104.06130032345499,30.683927523404815,104.10824686426022,30.685481416810507,1
人民北路街,犀浦镇,104.06130032345499,30.683927523404815,103.96853991910166,30.757672802984413,1
人民北路街,红牌楼街道,104.06130032345499,30.683927523404815,104.02203328144594,30.640139795259877,1
人民北路街,茶店子街道,104.06130032345499,30.683927523404815,104.02024153112227,30.697019974934264,1
人民北路街,荷花池街道,104.06130032345499,30.683927523404815,104.06914504518326,30.692033790146894,1
人民北路街,营门口街道,104.06130032345499,30.683927523404815,104.03269016216231,30.70351417259711,1
人民北路街,西安路街道,104.06130032345499,30.683927523404815,104.03973997587613,30.67520176315635,1
保和街道,人民北路街,104.14239485744424,30.636686225565303,104.06130032345499,30.683927523404815,1
保和街道,双水碾街道,104.14239485744424,30.636686225565303,104.07961944282927,30.707143301075934,2
保和街道,府南街道,104.14239485744424,30.636686225565303,104.02038254346557,30.678026221105164,1
保和街道,建设路街道,104.14239485744424,30.636686225565303,104.10697562483489,30.67462887318019,2
保和街道,春熙路街道,104.14239485744424,30.636686225565303,104.07704974759851,30.661839708658544,1
保和街道,跳蹬河街道,104.14239485744424,30.636686225565303,104.12276490519686,30.669026680129928,2
保和街道,青龙街道,104.14239485744424,30.636686225565303,104.12065709938953,30.720884772946164,3
保和街道,驷马桥街道,104.14239485744424,30.636686225565303,104.08421894300206,30.68468469689687,1
保和街道,龙舟路街道,104.14239485744424,30.636686225565303,104.09151993274105,30.629750369537213,1
光华街道,五块石街道,104.01593992429801,30.664644775526085,104.059651892411,30.710886652968526,1
光华街道,双桥子街道,104.01593992429801,30.664644775526085,104.10279938168559,30.652797482326527,1
光华街道,建设路街道,104.01593992429801,30.664644775526085,104.10697562483489,30.67462887318019,1
光华街道,沙河源街道,104.01593992429801,30.664644775526085,104.0505271566029,30.73442628180356,1
光华街道,沙河街道,104.01593992429801,30.664644775526085,104.11720269294824,30.62986902495513,1
光华街道,荷花池街道,104.01593992429801,30.664644775526085,104.06914504518326,30.692033790146894,1
光华街道,营门口街道,104.01593992429801,30.664644775526085,104.03269016216231,30.70351417259711,1
凤凰山街道,沙河源街道,104.08164895300247,30.732693074957094,104.0505271566029,30.73442628180356,1
十陵街道,万年场街道,104.18289534181507,30.648516042388525,104.12474778803707,30.65330128909081,1
十陵街道,五块石街道,104.18289534181507,30.648516042388525,104.059651892411,30.710886652968526,2
十陵街道,天回镇街道,104.18289534181507,30.648516042388525,104.09784075163743,30.769453296446976,1
十陵街道,春熙路街道,104.18289534181507,30.648516042388525,104.07704974759851,30.661839708658544,1
十陵街道,汪家拐街道,104.18289534181507,30.648516042388525,104.05254456486169,30.657723310613694,2
十陵街道,玉林街道,104.18289534181507,30.648516042388525,104.06161167724152,30.637337386133247,1
十陵街道,跳蹬河街道,104.18289534181507,30.648516042388525,104.12276490519686,30.669026680129928,1
十陵街道,金泉街道,104.18289534181507,30.648516042388525,103.9876260259853,30.716361170590606,1
十陵街道,青龙街道,104.18289534181507,30.648516042388525,104.12065709938953,30.720884772946164,1
双桂路街道,府南街道,104.1077341648849,30.634997762418855,104.02038254346557,30.678026221105164,1
双桂路街道,跳蹬河街道,104.1077341648849,30.634997762418855,104.12276490519686,30.669026680129928,1
双桥子街道,建设路街道,104.10279938168559,30.652797482326527,104.10697562483489,30.67462887318019,1
双桥子街道,新华西路街,104.10279938168559,30.652797482326527,104.0608881713822,30.678169811235552,1
双桥子街道,新鸿路街道,104.10279938168559,30.652797482326527,104.10631147787416,30.66166955600947,1
双桥子街道,猛追湾街道,104.10279938168559,30.652797482326527,104.09338649423138,30.664809688800787,1
双桥子街道,茶店子街道,104.10279938168559,30.652797482326527,104.02024153112227,30.697019974934264,1
双桥子街道,青龙街道,104.10279938168559,30.652797482326527,104.12065709938953,30.720884772946164,1
双楠街道,九里堤街道,104.02865896865515,30.649458723481544,104.04274989758682,30.71336015274653,2
双楠街道,书院街街道,104.02865896865515,30.649458723481544,104.0863687508597,30.6639549159326,2
双楠街道,五块石街道,104.02865896865515,30.649458723481544,104.059651892411,30.710886652968526,1
